brood,individual,type,social.parent,year
simulation,f1w_108,adult,0,2000
simulation,f1w_109,adult,0,2000
simulation,f1w_110,adult,0,2000
simulation,f1w_111,adult,0,2000
simulation,f1w_112,adult,0,2000
simulation,f1w_113,adult,0,2000
simulation,f1w_114,adult,0,2000
simulation,f1w_115,adult,0,2000
simulation,f1w_116,adult,0,2000
simulation,f1w_117,adult,0,2000
simulation,f1w_118,adult,0,2000
simulation,f1w_119,adult,0,2000
simulation,f1w_120,adult,0,2000
simulation,f1w_121,adult,0,2000
simulation,f1w_122,adult,0,2000
simulation,f1w_123,adult,0,2000
simulation,f1w_124,adult,0,2000
simulation,f1w_125,adult,0,2000
simulation,f1w_126,adult,0,2000
simulation,f1w_127,adult,0,2000
simulation,f1w_128,adult,0,2000
simulation,f1w_129,adult,0,2000
simulation,f1w_130,adult,0,2000
simulation,f1w_131,adult,0,2000
simulation,f1w_132,adult,0,2000
simulation,f1w_133,adult,0,2000
simulation,f1w_134,adult,0,2000
simulation,f1w_135,adult,0,2000
simulation,f1w_136,adult,0,2000
simulation,f1w_137,adult,0,2000
simulation,f1w_138,adult,0,2000
simulation,f1w_139,adult,0,2000
simulation,f1w_140,adult,0,2000
simulation,f1w_141,adult,0,2000
simulation,f1w_142,adult,0,2000
simulation,f1w_143,adult,0,2000
simulation,f1w_144,adult,0,2000
simulation,f1w_145,adult,0,2000
simulation,f1w_146,adult,0,2000
simulation,f1w_147,adult,0,2000
simulation,f1w_148,adult,0,2000
simulation,f1w_149,adult,0,2000
simulation,f1w_150,adult,0,2000
simulation,f1w_151,adult,0,2000
simulation,f1w_152,adult,0,2000
simulation,f1w_153,adult,0,2000
simulation,f1w_154,adult,0,2000
simulation,f1w_155,adult,0,2000
simulation,f1w_156,adult,0,2000
simulation,f1w_157,adult,0,2000
simulation,f1w_158,adult,0,2000
simulation,f1w_159,adult,0,2000
simulation,f1w_160,adult,0,2000
simulation,f1w_161,adult,0,2000
simulation,f1w_162,adult,0,2000
simulation,f1w_163,adult,0,2000
simulation,f1w_164,adult,0,2000
simulation,f1w_165,adult,0,2000
simulation,f1w_166,adult,0,2000
simulation,f1w_167,adult,0,2000
simulation,f1w_168,adult,0,2000
simulation,f1w_169,adult,0,2000
simulation,f1w_170,adult,0,2000
simulation,f1w_171,adult,0,2000
simulation,f1w_172,adult,0,2000
simulation,f1w_173,adult,0,2000
simulation,f1w_174,adult,0,2000
simulation,f1w_175,adult,0,2000
simulation,f1w_176,adult,0,2000
simulation,f1w_177,adult,0,2000
simulation,f1w_178,adult,0,2000
simulation,f1w_179,adult,0,2000
simulation,f1w_180,adult,0,2000
simulation,f1w_181,adult,0,2000
simulation,f1w_182,adult,0,2000
simulation,f1w_183,adult,0,2000
simulation,f1w_184,adult,0,2000
simulation,f1w_185,adult,0,2000
simulation,f1w_186,adult,0,2000
simulation,f1w_187,adult,0,2000
simulation,f1w_188,adult,0,2000
simulation,f1w_189,adult,0,2000
simulation,f1w_190,adult,0,2000
simulation,f1w_191,adult,0,2000
simulation,f1w_192,adult,0,2000
simulation,f1w_193,adult,0,2000
simulation,f1w_194,adult,0,2000
simulation,f1w_195,adult,0,2000
simulation,f1w_196,adult,0,2000
simulation,f1w_197,adult,0,2000
simulation,f1w_198,adult,0,2000
simulation,f1w_199,adult,0,2000
simulation,f1w_200,adult,0,2000
simulation,f1w_201,adult,0,2000
simulation,f1w_202,adult,0,2000
simulation,f1w_203,adult,0,2000
simulation,f1w_204,adult,0,2000
simulation,f1w_205,adult,0,2000
simulation,f1w_206,adult,0,2000
simulation,f1w_207,adult,0,2000
simulation,f1w_208,adult,0,2000
simulation,f1w_209,adult,0,2000
simulation,f1w_210,adult,0,2000
simulation,f1w_211,adult,0,2000
simulation,f1w_212,adult,0,2000
simulation,f1w_213,adult,0,2000
simulation,f1w_214,adult,0,2000
simulation,f1w_215,adult,0,2000
simulation,f1w_216,adult,0,2000
simulation,f1w_217,adult,0,2000
simulation,f1w_218,adult,0,2000
simulation,f1w_219,adult,0,2000
simulation,f1w_220,adult,0,2000
simulation,f1w_221,adult,0,2000
simulation,f1w_222,adult,0,2000
simulation,f1w_223,adult,0,2000
simulation,f1w_224,adult,0,2000
simulation,f1w_225,adult,0,2000
simulation,f1w_226,adult,0,2000
simulation,f1w_227,adult,0,2000
simulation,f1w_228,adult,0,2000
simulation,f1w_229,adult,0,2000
simulation,f1w_230,adult,0,2000
simulation,f1w_231,adult,0,2000
simulation,f1w_232,adult,0,2000
simulation,f1w_233,adult,0,2000
simulation,f1w_234,adult,0,2000
simulation,f1w_235,adult,0,2000
simulation,f1w_236,adult,0,2000
simulation,f1w_237,adult,0,2000
simulation,f1w_238,adult,0,2000
simulation,f1w_239,adult,0,2000
simulation,f1w_240,adult,0,2000
simulation,f1w_241,adult,0,2000
simulation,f1w_242,adult,0,2000
simulation,f1w_243,adult,0,2000
simulation,f1w_244,adult,0,2000
simulation,f1w_245,adult,0,2000
simulation,f1w_246,adult,0,2000
simulation,f1w_247,adult,0,2000
simulation,f1w_248,adult,0,2000
simulation,f1w_249,adult,0,2000
simulation,f1w_250,adult,0,2000
simulation,f1w_251,adult,0,2000
simulation,f1w_252,adult,0,2000
simulation,f1w_253,adult,0,2000
simulation,f1w_254,adult,0,2000
simulation,f1w_255,adult,0,2000
simulation,f1w_256,adult,0,2000
simulation,f1w_257,adult,0,2000
simulation,f1w_258,adult,0,2000
simulation,f1w_259,adult,0,2000
simulation,f1w_260,adult,0,2000
simulation,f1w_261,adult,0,2000
simulation,f1w_262,adult,0,2000
simulation,f1w_263,adult,0,2000
simulation,f1w_264,adult,0,2000
simulation,f1w_265,adult,0,2000
simulation,f1w_266,adult,0,2000
simulation,f1w_267,adult,0,2000
simulation,f1w_268,adult,0,2000
simulation,f1w_269,adult,0,2000
simulation,f1w_270,adult,0,2000
simulation,f1w_271,adult,0,2000
simulation,f1w_272,adult,0,2000
simulation,f1w_273,adult,0,2000
simulation,f1w_274,adult,0,2000
simulation,f1w_275,adult,0,2000
simulation,f1w_276,adult,0,2000
simulation,f1w_277,adult,0,2000
simulation,f1w_278,adult,0,2000
simulation,f1w_279,adult,0,2000
simulation,f1w_280,adult,0,2000
simulation,f1w_281,adult,0,2000
simulation,f1w_282,adult,0,2000
simulation,f1w_283,adult,0,2000
simulation,f1w_284,adult,0,2000
simulation,f1w_285,adult,0,2000
simulation,f1w_286,adult,0,2000
simulation,f1w_287,adult,0,2000
simulation,f1w_288,adult,0,2000
simulation,f1w_289,adult,0,2000
simulation,f1w_290,adult,0,2000
simulation,f1w_291,adult,0,2000
simulation,f1w_292,adult,0,2000
simulation,f1w_293,adult,0,2000
simulation,f1w_294,adult,0,2000
simulation,f1w_295,adult,0,2000
simulation,f1w_296,adult,0,2000
simulation,f1w_297,adult,0,2000
simulation,f1w_298,adult,0,2000
simulation,f1w_299,adult,0,2000
simulation,f1w_300,adult,0,2000
simulation,f1w_301,adult,0,2000
simulation,f1w_302,adult,0,2000
simulation,f1w_303,adult,0,2000
simulation,f1w_304,adult,0,2000
simulation,f1w_305,adult,0,2000
simulation,f1w_306,adult,0,2000
simulation,f1w_307,adult,0,2000
simulation,f1w_308,adult,0,2000
simulation,f1w_309,adult,0,2000
simulation,f1w_310,adult,0,2000
simulation,f1w_311,adult,0,2000
simulation,f1w_312,adult,0,2000
simulation,f1w_313,adult,0,2000
simulation,f1w_314,adult,0,2000
simulation,f1w_315,adult,0,2000
simulation,f1w_316,adult,0,2000
simulation,f1w_317,adult,0,2000
simulation,f1w_318,adult,0,2000
simulation,f1w_319,adult,0,2000
simulation,f1w_320,adult,0,2000
simulation,f1w_321,adult,0,2000
simulation,f1w_322,adult,0,2000
simulation,f1w_323,adult,0,2000
simulation,f1w_324,adult,0,2000
simulation,f1w_325,adult,0,2000
simulation,f1w_326,adult,0,2000
simulation,f1w_327,adult,0,2000
simulation,f1w_328,adult,0,2000
simulation,f1w_329,adult,0,2000
simulation,f1w_330,adult,0,2000
simulation,f1w_331,adult,0,2000
simulation,f1w_332,adult,0,2000
simulation,f1w_333,adult,0,2000
simulation,f1w_334,adult,0,2000
simulation,f1w_335,adult,0,2000
simulation,f1w_336,adult,0,2000
simulation,f1w_337,adult,0,2000
simulation,f1w_338,adult,0,2000
simulation,f1w_339,adult,0,2000
simulation,f1w_340,adult,0,2000
simulation,f1w_341,adult,0,2000
simulation,f1w_342,adult,0,2000
simulation,f1w_343,adult,0,2000
simulation,f1w_344,adult,0,2000
simulation,f1w_345,adult,0,2000
simulation,f1w_346,adult,0,2000
simulation,f1w_347,adult,0,2000
simulation,f1w_348,adult,0,2000
simulation,f1w_349,adult,0,2000
simulation,f1w_350,adult,0,2000
simulation,f1w_351,adult,0,2000
simulation,f1w_352,adult,0,2000
simulation,f1w_353,adult,0,2000
simulation,f1w_354,adult,0,2000
simulation,f1w_355,adult,0,2000
simulation,f1w_356,adult,0,2000
simulation,f1w_357,adult,0,2000
simulation,f1w_358,adult,0,2000
simulation,f1w_359,adult,0,2000
simulation,f1w_360,adult,0,2000
simulation,f1w_361,adult,0,2000
simulation,f1w_362,adult,0,2000
simulation,f1w_363,adult,0,2000
simulation,f1w_364,adult,0,2000
simulation,f1w_365,adult,0,2000
simulation,f1w_366,adult,0,2000
simulation,f1w_367,adult,0,2000
simulation,f1w_368,adult,0,2000
simulation,f1w_369,adult,0,2000
simulation,f1w_370,adult,0,2000
simulation,f1w_371,adult,0,2000
simulation,f1w_372,adult,0,2000
simulation,f1w_373,adult,0,2000
simulation,f1w_374,adult,0,2000
simulation,f1w_375,adult,0,2000
simulation,f1w_376,adult,0,2000
simulation,f1w_377,adult,0,2000
simulation,f1w_378,adult,0,2000
simulation,f1w_379,adult,0,2000
simulation,f1w_380,adult,0,2000
simulation,f1w_381,adult,0,2000
simulation,f1w_382,adult,0,2000
simulation,f1w_383,adult,0,2000
simulation,f1w_384,adult,0,2000
simulation,f1w_385,adult,0,2000
simulation,f1w_386,adult,0,2000
simulation,f1w_387,adult,0,2000
simulation,f1w_388,adult,0,2000
simulation,f1w_389,adult,0,2000
simulation,f1w_390,adult,0,2000
simulation,f1w_391,adult,0,2000
simulation,f1w_392,adult,0,2000
simulation,f1w_393,adult,0,2000
simulation,f1w_394,adult,0,2000
simulation,f1w_395,adult,0,2000
simulation,f1w_396,adult,0,2000
simulation,f1w_397,adult,0,2000
simulation,f1w_398,adult,0,2000
simulation,f1w_399,adult,0,2000
simulation,f1w_400,adult,0,2000
simulation,f1w_401,adult,0,2000
simulation,f1w_402,adult,0,2000
simulation,f1w_403,adult,0,2000
simulation,f1w_404,adult,0,2000
simulation,f1w_405,adult,0,2000
simulation,f1w_406,adult,0,2000
simulation,f1w_407,adult,0,2000
simulation,f1w_408,adult,0,2000
simulation,f1w_409,adult,0,2000
simulation,f1w_410,adult,0,2000
simulation,f1w_411,adult,0,2000
simulation,f1w_412,adult,0,2000
simulation,f1w_413,adult,0,2000
simulation,f1w_414,adult,0,2000
simulation,f1w_415,adult,0,2000
simulation,f1w_416,adult,0,2000
simulation,f1w_417,adult,0,2000
simulation,f1w_418,adult,0,2000
simulation,f1w_419,adult,0,2000
simulation,f1w_420,adult,0,2000
simulation,f1w_421,adult,0,2000
simulation,f1w_422,adult,0,2000
simulation,f1w_423,adult,0,2000
simulation,f1w_424,adult,0,2000
simulation,f1w_425,adult,0,2000
simulation,f1w_426,adult,0,2000
simulation,f1w_427,adult,0,2000
simulation,f1w_428,adult,0,2000
simulation,f1w_429,adult,0,2000
simulation,f1w_430,adult,0,2000
simulation,f1w_431,adult,0,2000
simulation,f1w_432,adult,0,2000
simulation,f1w_433,adult,0,2000
simulation,f1w_434,adult,0,2000
simulation,f1w_435,adult,0,2000
simulation,f1w_436,adult,0,2000
simulation,f1w_437,adult,0,2000
simulation,f1w_438,adult,0,2000
simulation,f1w_439,adult,0,2000
simulation,f1w_440,adult,0,2000
simulation,f1w_441,adult,0,2000
simulation,f1w_442,adult,0,2000
simulation,f1w_443,adult,0,2000
simulation,f1w_444,adult,0,2000
simulation,f1w_445,adult,0,2000
simulation,f1w_446,adult,0,2000
simulation,f1w_447,adult,0,2000
simulation,f1w_448,adult,0,2000
simulation,f1w_449,adult,0,2000
simulation,f1w_450,adult,0,2000
simulation,f1w_451,adult,0,2000
simulation,f1w_452,adult,0,2000
simulation,f1w_453,adult,0,2000
simulation,f1w_454,adult,0,2000
simulation,f1w_455,adult,0,2000
simulation,f1w_456,adult,0,2000
simulation,f1w_457,adult,0,2000
simulation,f1w_458,adult,0,2000
simulation,f1w_459,adult,0,2000
simulation,f1w_460,adult,0,2000
simulation,f1w_461,adult,0,2000
simulation,f1w_462,adult,0,2000
simulation,f1w_463,adult,0,2000
simulation,f1w_464,adult,0,2000
simulation,f1w_465,adult,0,2000
simulation,f1w_466,adult,0,2000
simulation,f1w_467,adult,0,2000
simulation,f1w_468,adult,0,2000
simulation,f1w_469,adult,0,2000
simulation,f1w_470,adult,0,2000
simulation,f1w_471,adult,0,2000
simulation,f1w_472,adult,0,2000
simulation,f1w_473,adult,0,2000
simulation,f1w_474,adult,0,2000
simulation,f1w_475,adult,0,2000
simulation,f1w_476,adult,0,2000
simulation,f1w_477,adult,0,2000
simulation,f1w_478,adult,0,2000
simulation,f1w_479,adult,0,2000
simulation,f1w_480,adult,0,2000
simulation,f1w_481,adult,0,2000
simulation,f1w_482,adult,0,2000
simulation,f1w_483,adult,0,2000
simulation,f1w_484,adult,0,2000
simulation,f1w_485,adult,0,2000
simulation,f1w_486,adult,0,2000
simulation,f1w_487,adult,0,2000
simulation,f1w_488,adult,0,2000
simulation,f1w_489,adult,0,2000
simulation,f1w_490,adult,0,2000
simulation,f1w_491,adult,0,2000
simulation,f1w_492,adult,0,2000
simulation,f1w_493,adult,0,2000
simulation,f1w_494,adult,0,2000
simulation,f1w_495,adult,0,2000
simulation,f1w_496,adult,0,2000
simulation,f1w_497,adult,0,2000
simulation,f1w_498,adult,0,2000
simulation,f1w_499,adult,0,2000
simulation,f1w_500,adult,0,2000
